Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Date,Time,Hour,TotalPrice
489519,85014D,PINK/BROWN DOTS RUFFLED UMBRELLA,3,2009-12-01 11:37:00,5.95,17700,United Kingdom,2009-12-01,11:37:00,11,17.85
489519,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2009-12-01 11:37:00,0.65,17700,United Kingdom,2009-12-01,11:37:00,11,7.8
489519,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2009-12-01 11:37:00,1.25,17700,United Kingdom,2009-12-01,11:37:00,11,15
489519,84949,SILVER HANGING T-LIGHT HOLDER,6,2009-12-01 11:37:00,1.65,17700,United Kingdom,2009-12-01,11:37:00,11,9.9
489519,21491,SET OF THREE VINTAGE GIFT WRAPS,6,2009-12-01 11:37:00,1.95,17700,United Kingdom,2009-12-01,11:37:00,11,11.7
489519,21908,CHOCOLATE THIS WAY METAL SIGN,6,2009-12-01 11:37:00,2.1,17700,United Kingdom,2009-12-01,11:37:00,11,12.6
489519,21181,PLEASE ONE PERSON METAL SIGN,6,2009-12-01 11:37:00,2.1,17700,United Kingdom,2009-12-01,11:37:00,11,12.6
489519,82483,WOOD 2 DRAWER CABINET WHITE FINISH,3,2009-12-01 11:37:00,5.95,17700,United Kingdom,2009-12-01,11:37:00,11,17.85
489519,79323S,SILVER CHERRY LIGHTS,4,2009-12-01 11:37:00,6.75,17700,United Kingdom,2009-12-01,11:37:00,11,27
489519,21371,MIRRORED WALL ART POPPIES,6,2009-12-01 11:37:00,2.55,17700,United Kingdom,2009-12-01,11:37:00,11,15.3
489519,85152,HAND OVER THE CHOCOLATE SIGN,6,2009-12-01 11:37:00,2.1,17700,United Kingdom,2009-12-01,11:37:00,11,12.6
489519,21133,PAINTED BIRD ASSORTED CHRISTMAS,12,2009-12-01 11:37:00,1.69,17700,United Kingdom,2009-12-01,11:37:00,11,20.28
489519,20984,12 PENCILS TALL TUBE POSY,12,2009-12-01 11:37:00,0.85,17700,United Kingdom,2009-12-01,11:37:00,11,10.2
489519,20982,12 PENCILS TALL TUBE SKULLS,12,2009-12-01 11:37:00,0.85,17700,United Kingdom,2009-12-01,11:37:00,11,10.2
489519,84971L,LARGE HEART FLOWERS HOOK,12,2009-12-01 11:37:00,1.25,17700,United Kingdom,2009-12-01,11:37:00,11,15
489519,21912,VINTAGE SNAKES & LADDERS,8,2009-12-01 11:37:00,3.75,17700,United Kingdom,2009-12-01,11:37:00,11,30
489519,90168,2 DAISIES HAIR COMB,6,2009-12-01 11:37:00,2.95,17700,United Kingdom,2009-12-01,11:37:00,11,17.7
489519,84884A,ANT WHITE WIRE HEART SPIRAL,5,2009-12-01 11:37:00,3.95,17700,United Kingdom,2009-12-01,11:37:00,11,19.75
489519,79323W,WHITE CHERRY LIGHTS,4,2009-12-01 11:37:00,6.75,17700,United Kingdom,2009-12-01,11:37:00,11,27
489519,90013C,GREEN VINTAGE EARRINGS,4,2009-12-01 11:37:00,3.75,17700,United Kingdom,2009-12-01,11:37:00,11,15
489519,90023,FILIGREE DIAMANTE EARRINGS,2,2009-12-01 11:37:00,4.25,17700,United Kingdom,2009-12-01,11:37:00,11,8.5
489519,90067A,PINK VINTAGE VICTORIAN EARRINGS,6,2009-12-01 11:37:00,2.95,17700,United Kingdom,2009-12-01,11:37:00,11,17.7
489519,90067B,BROWN VINTAGE VICTORIAN EARRINGS,6,2009-12-01 11:37:00,2.95,17700,United Kingdom,2009-12-01,11:37:00,11,17.7
489519,90145,SILVER HOOP EARRINGS WITH FLOWER,2,2009-12-01 11:37:00,5.95,17700,United Kingdom,2009-12-01,11:37:00,11,11.9
489519,90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,2,2009-12-01 11:37:00,5.95,17700,United Kingdom,2009-12-01,11:37:00,11,11.9
489519,90024B,NEW BAROQUE B'FLY NECKLACE RED,2,2009-12-01 11:37:00,8.5,17700,United Kingdom,2009-12-01,11:37:00,11,17
489519,90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",3,2009-12-01 11:37:00,7.95,17700,United Kingdom,2009-12-01,11:37:00,11,23.85
489519,90134,OLD ROSE COMBO BEAD NECKLACE,6,2009-12-01 11:37:00,2.95,17700,United Kingdom,2009-12-01,11:37:00,11,17.7
489519,90131,PINK/AMETHYST/GOLD NECKLACE,2,2009-12-01 11:37:00,6.95,17700,United Kingdom,2009-12-01,11:37:00,11,13.9
489519,90199C,5 STRAND GLASS NECKLACE CRYSTAL,2,2009-12-01 11:37:00,6.35,17700,United Kingdom,2009-12-01,11:37:00,11,12.7
489520,35751C,PURPLE CURRENT CANDLE RING,12,2009-12-01 11:41:00,0.75,14911,EIRE,2009-12-01,11:41:00,11,9
489520,72739B,WHITE CHOCOLATE SCENT CANDLE,12,2009-12-01 11:41:00,1.25,14911,EIRE,2009-12-01,11:41:00,11,15
489520,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,2009-12-01 11:41:00,3.95,14911,EIRE,2009-12-01,11:41:00,11,31.6
489520,22212,FOUR HOOK WHITE LOVEBIRDS,6,2009-12-01 11:41:00,2.1,14911,EIRE,2009-12-01,11:41:00,11,12.6
489520,21523,FANCY FONT HOME SWEET HOME DOORMAT,2,2009-12-01 11:41:00,6.75,14911,EIRE,2009-12-01,11:41:00,11,13.5
489520,48187,DOOR MAT NEW ENGLAND,2,2009-12-01 11:41:00,6.75,14911,EIRE,2009-12-01,11:41:00,11,13.5
489520,48195,DOOR MAT GREEN PAISLEY,2,2009-12-01 11:41:00,6.75,14911,EIRE,2009-12-01,11:41:00,11,13.5
489520,72741,GRAND CHOCOLATECANDLE,36,2009-12-01 11:41:00,1.45,14911,EIRE,2009-12-01,11:41:00,11,52.2
489520,85232D,SET/3 DECOUPAGE STACKING TINS,3,2009-12-01 11:41:00,4.95,14911,EIRE,2009-12-01,11:41:00,11,14.85
489520,20828,GLITTER BUTTERFLY CLIPS,6,2009-12-01 11:41:00,2.55,14911,EIRE,2009-12-01,11:41:00,11,15.3
489520,22080,RIBBON REEL SPOTS DESIGN,10,2009-12-01 11:41:00,1.65,14911,EIRE,2009-12-01,11:41:00,11,16.5
489520,22082,RIBBON REEL STRIPES DESIGN,10,2009-12-01 11:41:00,1.65,14911,EIRE,2009-12-01,11:41:00,11,16.5
489520,21754,HOME BUILDING BLOCK WORD,6,2009-12-01 11:41:00,5.95,14911,EIRE,2009-12-01,11:41:00,11,35.7
489520,21784,SHOE SHINE BOX,4,2009-12-01 11:41:00,9.95,14911,EIRE,2009-12-01,11:41:00,11,39.8
489520,21172,PARTY METAL SIGN,12,2009-12-01 11:41:00,1.45,14911,EIRE,2009-12-01,11:41:00,11,17.4
489520,21181,PLEASE ONE PERSON METAL SIGN,6,2009-12-01 11:41:00,2.1,14911,EIRE,2009-12-01,11:41:00,11,12.6
489520,82600,NO SINGING METAL SIGN,12,2009-12-01 11:41:00,2.1,14911,EIRE,2009-12-01,11:41:00,11,25.2
489520,22282,12 EGG HOUSE PAINTED WOOD,4,2009-12-01 11:41:00,12.75,14911,EIRE,2009-12-01,11:41:00,11,51
489520,21842,PINK HEART CANDY BUTTON CALCULATOR,54,2009-12-01 11:41:00,2.55,14911,EIRE,2009-12-01,11:41:00,11,137.7
489520,22089,PAPER BUNTING VINTAGE PAISLEY,6,2009-12-01 11:41:00,2.95,14911,EIRE,2009-12-01,11:41:00,11,17.7
489520,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2009-12-01 11:41:00,3.75,14911,EIRE,2009-12-01,11:41:00,11,15
489520,20734,SILVER MINI TAPE MEASURE,10,2009-12-01 11:41:00,0.85,14911,EIRE,2009-12-01,11:41:00,11,8.5
489520,21133,PAINTED BIRD ASSORTED CHRISTMAS,12,2009-12-01 11:41:00,1.69,14911,EIRE,2009-12-01,11:41:00,11,20.28
489520,35071,ASSORTED SANTA CHRISTMAS DECORATION,12,2009-12-01 11:41:00,0.85,14911,EIRE,2009-12-01,11:41:00,11,10.2
489520,22083,PAPER CHAIN KIT RETRO SPOT,6,2009-12-01 11:41:00,2.95,14911,EIRE,2009-12-01,11:41:00,11,17.7
489520,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2009-12-01 11:41:00,2.95,14911,EIRE,2009-12-01,11:41:00,11,17.7
489520,22121,NOEL WOODEN BLOCK LETTERS,3,2009-12-01 11:41:00,5.95,14911,EIRE,2009-12-01,11:41:00,11,17.85
489520,21485,RED SPOT HEART HOT WATER BOTTLE,3,2009-12-01 11:41:00,4.95,14911,EIRE,2009-12-01,11:41:00,11,14.85
489520,84836,ZINC METAL HEART DECORATION,12,2009-12-01 11:41:00,1.25,14911,EIRE,2009-12-01,11:41:00,11,15
489520,22122,SET OF 2 FANCY FONT TEA TOWELS,12,2009-12-01 11:41:00,2.95,14911,EIRE,2009-12-01,11:41:00,11,35.4
489522,21916,SET 12 RETRO WHITE CHALK STICKS,3,2009-12-01 11:45:00,0.42,15998,United Kingdom,2009-12-01,11:45:00,11,1.26
489522,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1,2009-12-01 11:45:00,9.95,15998,United Kingdom,2009-12-01,11:45:00,11,9.95
489522,37492A,YELLOW RED FLOWER PIGGY BANK,1,2009-12-01 11:45:00,4.65,15998,United Kingdom,2009-12-01,11:45:00,11,4.65
489522,21479,WHITE SKULL HOT WATER BOTTLE,2,2009-12-01 11:45:00,3.75,15998,United Kingdom,2009-12-01,11:45:00,11,7.5
489522,10133,COLOURING PENCILS BROWN TUBE,6,2009-12-01 11:45:00,0.85,15998,United Kingdom,2009-12-01,11:45:00,11,5.1
489522,22113,GREY HEART HOT WATER BOTTLE,4,2009-12-01 11:45:00,3.45,15998,United Kingdom,2009-12-01,11:45:00,11,13.8
489522,20782,CAMOUFLAGE EAR MUFF HEADPHONES,1,2009-12-01 11:45:00,5.49,15998,United Kingdom,2009-12-01,11:45:00,11,5.49
489522,22190,LOCAL CAFE MUG,1,2009-12-01 11:45:00,2.1,15998,United Kingdom,2009-12-01,11:45:00,11,2.1
489522,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2009-12-01 11:45:00,4.95,15998,United Kingdom,2009-12-01,11:45:00,11,9.9
489522,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2009-12-01 11:45:00,3.75,15998,United Kingdom,2009-12-01,11:45:00,11,3.75
489522,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2009-12-01 11:45:00,3.95,15998,United Kingdom,2009-12-01,11:45:00,11,3.95
489522,21489,BLUE WHITE SCARF HOT WATER BOTTLE,1,2009-12-01 11:45:00,3.95,15998,United Kingdom,2009-12-01,11:45:00,11,3.95
489522,20987,GEISHA GIRL CHOPSTICKS SET/5,6,2009-12-01 11:45:00,1.95,15998,United Kingdom,2009-12-01,11:45:00,11,11.7
489522,20989,URBAN CHIC CHOPSTICKS SET/5,2,2009-12-01 11:45:00,1.95,15998,United Kingdom,2009-12-01,11:45:00,11,3.9
489522,21868,POTTING SHED TEA MUG,1,2009-12-01 11:45:00,1.25,15998,United Kingdom,2009-12-01,11:45:00,11,1.25
489522,21875,KINGS CHOICE MUG,1,2009-12-01 11:45:00,1.25,15998,United Kingdom,2009-12-01,11:45:00,11,1.25
489522,21869,POTTING SHED COFFEE MUG,1,2009-12-01 11:45:00,1.25,15998,United Kingdom,2009-12-01,11:45:00,11,1.25
489522,21826,EIGHT PIECE DINOSAUR SET,3,2009-12-01 11:45:00,1.25,15998,United Kingdom,2009-12-01,11:45:00,11,3.75
489522,21827,EIGHT PIECE CREEPY CRAWLIE SET,3,2009-12-01 11:45:00,1.25,15998,United Kingdom,2009-12-01,11:45:00,11,3.75
489522,21828,EIGHT PIECE SNAKE SET,3,2009-12-01 11:45:00,1.25,15998,United Kingdom,2009-12-01,11:45:00,11,3.75
489522,16225,RATTLE SNAKE EGGS,4,2009-12-01 11:45:00,1.25,15998,United Kingdom,2009-12-01,11:45:00,11,5
489522,21829,DINOSAUR KEYRINGS ASSORTED,36,2009-12-01 11:45:00,0.21,15998,United Kingdom,2009-12-01,11:45:00,11,7.56
489522,21582,KINGS CHOICE SMALL TUBE MATCHES,2,2009-12-01 11:45:00,1.65,15998,United Kingdom,2009-12-01,11:45:00,11,3.3
489522,21584,RETRO SPOT SMALL TUBE MATCHES,2,2009-12-01 11:45:00,1.65,15998,United Kingdom,2009-12-01,11:45:00,11,3.3
489522,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,6,2009-12-01 11:45:00,2.1,15998,United Kingdom,2009-12-01,11:45:00,11,12.6
489522,35400,WOODEN BOX ADVENT CALENDAR,2,2009-12-01 11:45:00,8.95,15998,United Kingdom,2009-12-01,11:45:00,11,17.9
489522,22218,CAKE STAND LACE WHITE,1,2009-12-01 11:45:00,4.25,15998,United Kingdom,2009-12-01,11:45:00,11,4.25
489522,22222,CAKE PLATE LOVEBIRD WHITE,1,2009-12-01 11:45:00,4.95,15998,United Kingdom,2009-12-01,11:45:00,11,4.95
489522,22300,COFFEE MUG DOG + BALL DESIGN,3,2009-12-01 11:45:00,2.55,15998,United Kingdom,2009-12-01,11:45:00,11,7.65
489522,22301,COFFEE MUG CAT + BIRD DESIGN,3,2009-12-01 11:45:00,2.55,15998,United Kingdom,2009-12-01,11:45:00,11,7.65
489522,22305,COFFEE MUG PINK PAISLEY DESIGN,3,2009-12-01 11:45:00,2.55,15998,United Kingdom,2009-12-01,11:45:00,11,7.65
489522,22304,COFFEE MUG BLUE PAISLEY DESIGN,3,2009-12-01 11:45:00,2.55,15998,United Kingdom,2009-12-01,11:45:00,11,7.65
489522,22302,COFFEE MUG PEARS DESIGN,3,2009-12-01 11:45:00,2.55,15998,United Kingdom,2009-12-01,11:45:00,11,7.65
489522,22303,COFFEE MUG APPLES DESIGN,3,2009-12-01 11:45:00,2.55,15998,United Kingdom,2009-12-01,11:45:00,11,7.65
489522,22127,PARTY CONES CARNIVAL ASSORTED,6,2009-12-01 11:45:00,1.25,15998,United Kingdom,2009-12-01,11:45:00,11,7.5
489522,22130,PARTY CONE CHRISTMAS DECORATION,24,2009-12-01 11:45:00,0.85,15998,United Kingdom,2009-12-01,11:45:00,11,20.4
489522,21143,ANTIQUE GLASS HEART DECORATION,7,2009-12-01 11:45:00,1.95,15998,United Kingdom,2009-12-01,11:45:00,11,13.65
489522,21639,ASSORTED TUTTI FRUTTI KEYRING,10,2009-12-01 11:45:00,0.85,15998,United Kingdom,2009-12-01,11:45:00,11,8.5
489522,22154,ANGEL DECORATION 3 BUTTONS,6,2009-12-01 11:45:00,0.42,15998,United Kingdom,2009-12-01,11:45:00,11,2.52
489522,22155,STAR DECORATION RUSTIC,6,2009-12-01 11:45:00,0.42,15998,United Kingdom,2009-12-01,11:45:00,11,2.52
489522,22294,HEART FILIGREE DOVE SMALL,6,2009-12-01 11:45:00,1.25,15998,United Kingdom,2009-12-01,11:45:00,11,7.5
489522,21133,PAINTED BIRD ASSORTED CHRISTMAS,6,2009-12-01 11:45:00,1.69,15998,United Kingdom,2009-12-01,11:45:00,11,10.14
489522,21889,WOODEN BOX OF DOMINOES,2,2009-12-01 11:45:00,1.25,15998,United Kingdom,2009-12-01,11:45:00,11,2.5
489522,85045,GREEN CHRISTMAS TREE STRING 20LIGHT,2,2009-12-01 11:45:00,4.95,15998,United Kingdom,2009-12-01,11:45:00,11,9.9
489522,85044,RED REINDEER STRING OF 20 LIGHTS,2,2009-12-01 11:45:00,4.95,15998,United Kingdom,2009-12-01,11:45:00,11,9.9
489522,21888,BINGO SET,3,2009-12-01 11:45:00,3.75,15998,United Kingdom,2009-12-01,11:45:00,11,11.25
489522,21587,COSY HOUR GIANT TUBE MATCHES,6,2009-12-01 11:45:00,2.55,15998,United Kingdom,2009-12-01,11:45:00,11,15.3
489522,21588,RETRO SPOT GIANT TUBE MATCHES,2,2009-12-01 11:45:00,2.55,15998,United Kingdom,2009-12-01,11:45:00,11,5.1
489522,21586,KINGS CHOICE GIANT TUBE MATCHES,4,2009-12-01 11:45:00,2.55,15998,United Kingdom,2009-12-01,11:45:00,11,10.2
489522,21818,GLITTER CHRISTMAS HEART,6,2009-12-01 11:45:00,0.85,15998,United Kingdom,2009-12-01,11:45:00,11,5.1
489522,21819,GLITTER CHRISTMAS STAR,6,2009-12-01 11:45:00,0.85,15998,United Kingdom,2009-12-01,11:45:00,11,5.1
489522,21817,GLITTER CHRISTMAS TREE,6,2009-12-01 11:45:00,0.85,15998,United Kingdom,2009-12-01,11:45:00,11,5.1
489522,48111,DOOR MAT 3 SMILEY CATS,1,2009-12-01 11:45:00,6.75,15998,United Kingdom,2009-12-01,11:45:00,11,6.75
489522,20685,RED SPOTTY COIR DOORMAT,1,2009-12-01 11:45:00,6.75,15998,United Kingdom,2009-12-01,11:45:00,11,6.75
489522,48194,DOORMAT HEARTS,1,2009-12-01 11:45:00,6.75,15998,United Kingdom,2009-12-01,11:45:00,11,6.75
489522,21495,SKULLS WRAP,25,2009-12-01 11:45:00,0.42,15998,United Kingdom,2009-12-01,11:45:00,11,10.5
489522,47505,MINATURE COLOURED GARDENING SET,2,2009-12-01 11:45:00,4.95,15998,United Kingdom,2009-12-01,11:45:00,11,9.9
489522,10135,COLOURING PENCILS BROWN TUBE,6,2009-12-01 11:45:00,1.25,15998,United Kingdom,2009-12-01,11:45:00,11,7.5
489522,22125,UNION JACK HOT WATER BOTTLE,4,2009-12-01 11:45:00,5.95,15998,United Kingdom,2009-12-01,11:45:00,11,23.8
489522,37492C,GREEN BLUE FLOWER PIGGY BANK,1,2009-12-01 11:45:00,4.65,15998,United Kingdom,2009-12-01,11:45:00,11,4.65
489522,20677,PINK SPOTTY BOWL,1,2009-12-01 11:45:00,1.25,15998,United Kingdom,2009-12-01,11:45:00,11,1.25
489522,20676,RED SPOTTY BOWL,1,2009-12-01 11:45:00,1.25,15998,United Kingdom,2009-12-01,11:45:00,11,1.25
489522,20675,BLUE SPOTTY BOWL,1,2009-12-01 11:45:00,1.25,15998,United Kingdom,2009-12-01,11:45:00,11,1.25
489522,21086,SET/6 RED SPOTTY PAPER CUPS,8,2009-12-01 11:45:00,0.65,15998,United Kingdom,2009-12-01,11:45:00,11,5.2
489522,21948,SET OF 6 CAKE CHOPSTICKS,6,2009-12-01 11:45:00,1.25,15998,United Kingdom,2009-12-01,11:45:00,11,7.5
489522,21833,CAMOUFLAGE LED TORCH,12,2009-12-01 11:45:00,1.69,15998,United Kingdom,2009-12-01,11:45:00,11,20.28
489522,21832,CHOCOLATE CALCULATOR,5,2009-12-01 11:45:00,1.65,15998,United Kingdom,2009-12-01,11:45:00,11,8.25
489522,22315,200 RED + WHITE BENDY STRAWS,1,2009-12-01 11:45:00,1.25,15998,United Kingdom,2009-12-01,11:45:00,11,1.25
489522,21870,I CAN ONLY PLEASE ONE PERSON MUG,1,2009-12-01 11:45:00,1.25,15998,United Kingdom,2009-12-01,11:45:00,11,1.25
489522,82600,NO SINGING METAL SIGN,1,2009-12-01 11:45:00,2.1,15998,United Kingdom,2009-12-01,11:45:00,11,2.1
489522,21181,PLEASE ONE PERSON METAL SIGN,2,2009-12-01 11:45:00,2.1,15998,United Kingdom,2009-12-01,11:45:00,11,4.2
489522,22115,METAL SIGN EMPIRE TEA,1,2009-12-01 11:45:00,2.95,15998,United Kingdom,2009-12-01,11:45:00,11,2.95
489522,21166,COOK WITH WINE METAL SIGN,2,2009-12-01 11:45:00,1.95,15998,United Kingdom,2009-12-01,11:45:00,11,3.9
489522,21175,GIN + TONIC DIET METAL SIGN,2,2009-12-01 11:45:00,2.1,15998,United Kingdom,2009-12-01,11:45:00,11,4.2
489522,21174,POTTERING IN THE SHED METAL SIGN,1,2009-12-01 11:45:00,1.95,15998,United Kingdom,2009-12-01,11:45:00,11,1.95
489522,21908,CHOCOLATE THIS WAY METAL SIGN,3,2009-12-01 11:45:00,2.1,15998,United Kingdom,2009-12-01,11:45:00,11,6.3
489522,82582,AREA PATROLLED METAL SIGN,1,2009-12-01 11:45:00,2.1,15998,United Kingdom,2009-12-01,11:45:00,11,2.1
489522,85152,HAND OVER THE CHOCOLATE SIGN,2,2009-12-01 11:45:00,2.1,15998,United Kingdom,2009-12-01,11:45:00,11,4.2
489522,85150,LADIES & GENTLEMEN METAL SIGN,1,2009-12-01 11:45:00,2.55,15998,United Kingdom,2009-12-01,11:45:00,11,2.55
489522,22197,"POPCORN HOLDER , SMALL",10,2009-12-01 11:45:00,0.85,15998,United Kingdom,2009-12-01,11:45:00,11,8.5
489522,21094,SET/6 RED SPOTTY PAPER PLATES,4,2009-12-01 11:45:00,0.85,15998,United Kingdom,2009-12-01,11:45:00,11,3.4
489522,72724,SET/6 CHRISTMAS ICICLE T-LIGHTS,7,2009-12-01 11:45:00,1.25,15998,United Kingdom,2009-12-01,11:45:00,11,8.75
489522,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,6,2009-12-01 11:45:00,1.65,15998,United Kingdom,2009-12-01,11:45:00,11,9.9
489522,37424,WHITE WITH BLACK CATS MUG,6,2009-12-01 11:45:00,0.85,15998,United Kingdom,2009-12-01,11:45:00,11,5.1
489522,21136,PAINTED METAL PEARS ASSORTED,8,2009-12-01 11:45:00,1.69,15998,United Kingdom,2009-12-01,11:45:00,11,13.52
489522,21755,LOVE BUILDING BLOCK WORD,1,2009-12-01 11:45:00,5.95,15998,United Kingdom,2009-12-01,11:45:00,11,5.95
489522,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2009-12-01 11:45:00,1.69,15998,United Kingdom,2009-12-01,11:45:00,11,13.52
489522,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,1,2009-12-01 11:45:00,3.75,15998,United Kingdom,2009-12-01,11:45:00,11,3.75
489522,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,1,2009-12-01 11:45:00,3.75,15998,United Kingdom,2009-12-01,11:45:00,11,3.75
489522,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,1,2009-12-01 11:45:00,3.75,15998,United Kingdom,2009-12-01,11:45:00,11,3.75
489522,21238,RED SPOTTY CUP,4,2009-12-01 11:45:00,0.85,15998,United Kingdom,2009-12-01,11:45:00,11,3.4
489522,21240,BLUE SPOTTY CUP,4,2009-12-01 11:45:00,0.85,15998,United Kingdom,2009-12-01,11:45:00,11,3.4
489522,21239,PINK SPOTTY CUP,4,2009-12-01 11:45:00,0.85,15998,United Kingdom,2009-12-01,11:45:00,11,3.4
489522,84007,MAGIC GARDEN MOUNT FUJI,4,2009-12-01 11:45:00,2.55,15998,United Kingdom,2009-12-01,11:45:00,11,10.2
489522,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,4,2009-12-01 11:45:00,2.55,15998,United Kingdom,2009-12-01,11:45:00,11,10.2
489522,22077,6 RIBBONS RUSTIC CHARM,1,2009-12-01 11:45:00,1.65,15998,United Kingdom,2009-12-01,11:45:00,11,1.65
489522,85049A,TRADITIONAL CHRISTMAS RIBBONS,2,2009-12-01 11:45:00,1.25,15998,United Kingdom,2009-12-01,11:45:00,11,2.5
489522,85049E,SCANDINAVIAN REDS RIBBONS,2,2009-12-01 11:45:00,1.25,15998,United Kingdom,2009-12-01,11:45:00,11,2.5
489522,22075,6 RIBBONS ELEGANT CHRISTMAS,2,2009-12-01 11:45:00,1.65,15998,United Kingdom,2009-12-01,11:45:00,11,3.3
489522,22076,6 RIBBONS EMPIRE,1,2009-12-01 11:45:00,1.65,15998,United Kingdom,2009-12-01,11:45:00,11,1.65
489522,79323W,WHITE CHERRY LIGHTS,1,2009-12-01 11:45:00,6.75,15998,United Kingdom,2009-12-01,11:45:00,11,6.75
489522,79323LP,LIGHT PINK CHERRY LIGHTS,1,2009-12-01 11:45:00,6.75,15998,United Kingdom,2009-12-01,11:45:00,11,6.75
489522,79342B,BROWN FLOWER LIGHTS,1,2009-12-01 11:45:00,6.75,15998,United Kingdom,2009-12-01,11:45:00,11,6.75
489522,79341,WILLOW BRANCH LIGHTS.,6,2009-12-01 11:45:00,6.75,15998,United Kingdom,2009-12-01,11:45:00,11,40.5
489523,84879,ASSORTED COLOUR BIRD ORNAMENT,800,2009-12-01 11:46:00,1.45,12931,United Kingdom,2009-12-01,11:46:00,11,1160
C489524,21258,VICTORIAN SEWING BOX LARGE,-1,2009-12-01 11:48:00,12.75,15614,United Kingdom,2009-12-01,11:48:00,11,-12.75
489525,85226C,BLUE PULL BACK RACING CAR,1,2009-12-01 11:49:00,0.55,Unknown,United Kingdom,2009-12-01,11:49:00,11,0.55
489525,85227,SET/6 3D KIT CARDS FOR KIDS,1,2009-12-01 11:49:00,0.85,Unknown,United Kingdom,2009-12-01,11:49:00,11,0.85
489526,85049E,SCANDINAVIAN REDS RIBBONS,12,2009-12-01 11:50:00,1.25,12533,Germany,2009-12-01,11:50:00,11,15
489526,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2009-12-01 11:50:00,0.55,12533,Germany,2009-12-01,11:50:00,11,13.2
489526,21498,RED SPOTS WRAP,25,2009-12-01 11:50:00,0.42,12533,Germany,2009-12-01,11:50:00,11,10.5
489526,22077,6 RIBBONS RUSTIC CHARM,12,2009-12-01 11:50:00,1.65,12533,Germany,2009-12-01,11:50:00,11,19.8
489526,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2009-12-01 11:50:00,1.25,12533,Germany,2009-12-01,11:50:00,11,15
489526,84948,SILVER HANGING T-LIGHT HOLDER DOME,24,2009-12-01 11:50:00,1.65,12533,Germany,2009-12-01,11:50:00,11,39.6
489526,21537,RETRO SPOTS PUDDING BOWL,4,2009-12-01 11:50:00,4.25,12533,Germany,2009-12-01,11:50:00,11,17
489526,21733,RED HANGING HEART T-LIGHT HOLDER,6,2009-12-01 11:50:00,2.95,12533,Germany,2009-12-01,11:50:00,11,17.7
489526,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2009-12-01 11:50:00,2.95,12533,Germany,2009-12-01,11:50:00,11,17.7
489526,20718,RED SPOTTY SHOPPER BAG,10,2009-12-01 11:50:00,1.25,12533,Germany,2009-12-01,11:50:00,11,12.5
C489527,21041,RED SPOTTY OVEN GLOVE DOUBLE,-3,2009-12-01 11:50:00,2.95,16128,United Kingdom,2009-12-01,11:50:00,11,-8.85
C489527,21173,LOO ROLL METAL SIGN,-12,2009-12-01 11:50:00,1.65,16128,United Kingdom,2009-12-01,11:50:00,11,-19.8
C489527,85124A,PINK JUICY FRUIT PHOTO FRAME,-6,2009-12-01 11:50:00,2.55,16128,United Kingdom,2009-12-01,11:50:00,11,-15.3
489526,21539,RETRO SPOTS BUTTER DISH,3,2009-12-01 11:50:00,4.95,12533,Germany,2009-12-01,11:50:00,11,14.85
489526,16169F,WRAP BLIZZARD,25,2009-12-01 11:50:00,0.42,12533,Germany,2009-12-01,11:50:00,11,10.5
489526,84836,ZINC METAL HEART DECORATION,24,2009-12-01 11:50:00,1.25,12533,Germany,2009-12-01,11:50:00,11,30
489526,21527,RETRO SPOT TRADITIONAL TEAPOT,2,2009-12-01 11:50:00,7.95,12533,Germany,2009-12-01,11:50:00,11,15.9
489526,21533,RETRO SPOT LARGE MILK JUG,6,2009-12-01 11:50:00,4.95,12533,Germany,2009-12-01,11:50:00,11,29.7
489526,21531,RETRO SPOT SUGAR JAM BOWL,6,2009-12-01 11:50:00,2.55,12533,Germany,2009-12-01,11:50:00,11,15.3
489526,22180,RETRO SPOT LAMP,3,2009-12-01 11:50:00,9.95,12533,Germany,2009-12-01,11:50:00,11,29.85
489526,22333,RETRO SPORT PARTY BAG + STICKER SET,8,2009-12-01 11:50:00,1.65,12533,Germany,2009-12-01,11:50:00,11,13.2
